100000 0.00594524
600000 0.0268734
1100000 0.0384225
1600000 0.0568532
2100000 0.0726882
2600000 0.0880516
3100000 0.128019
3600000 0.143649
4100000 0.140577
4600000 0.173604
5100000 0.178848
5600000 0.206634
6100000 0.234882
6600000 0.257786
7100000 0.225784
7600000 0.246948
8100000 0.296451
8600000 0.291567
9100000 0.292315
9600000 0.322354
10100000 0.35554
10600000 0.340572
11100000 0.388885
11600000 0.390065
12100000 0.400826
12600000 0.470645
13100000 0.456105
13600000 0.440327
14100000 0.346147
14600000 0.419767
15100000 0.380307
15600000 0.382584
16100000 0.479327
16600000 0.45367
17100000 0.461277
17600000 0.456234
18100000 0.478544
18600000 0.459824
19100000 0.513566
19600000 0.49133
